date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:12	33824/33824	---M--	200	added ('OK')	application/font-woff	etag:%228420-63c31b57-f468dcf5e1b95b04;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Light.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Light.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:13	81660/81660	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2213efc-63c31b57-b49f557418c9ab27;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Light.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Light.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:13	35456/35456	---M--	200	added ('OK')	application/font-woff	etag:%228a80-63c31b57-238e0e61275a9efd;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Regular.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Regular.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:13	80972/80972	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2213c4c-63c31b57-53ee426e5f2402e7;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Regular.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Regular.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:13	38372/38372	---M--	200	added ('OK')	application/font-woff	etag:%2295e4-63c31b57-703dfc86e46eb624;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Bold.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Bold.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:14	83456/83456	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2214600-63c31b57-f8307e91224dccb0;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Bold.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Bold.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:14	33576/33576	---M--	200	added ('OK')	application/font-woff	etag:%228328-63c31b57-9d8699afc8d4ef52;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Extrabold.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Extrabold.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:14	79648/79648	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2213720-63c31b57-4bcc8467b6530612;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Extrabold.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Extrabold.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:15	38224/38224	---M--	200	added ('OK')	application/font-woff	etag:%229550-63c31b57-554fe536fd2cb4a4;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Black.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Black.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:15	82952/82952	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2214408-63c31b57-fe46bdfc6ebe6ec8;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Black.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Black.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:15	35820/35820	---M--	200	added ('OK')	application/font-woff	etag:%228bec-63c31b57-898deec91ce45c2a;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Heavy.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Heavy.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:15	79612/79612	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22136fc-63c31b57-b24b34541eec1c04;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Heavy.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/default-font/Default-Heavy.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/default-font.min.css?ver=2.1.9)
15:30:16	54266/54266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-63c31b57-ce3e2658bf4bc276;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Line.eot?v=2.4.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Lineb26c.eot	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons.min.css?ver=2.1.9)
15:30:16	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%227570-63c31b57-cf59cbb6e5a52a4f;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Line.woff2?v=2.4.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Lineb26c.woff2	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons.min.css?ver=2.1.9)
15:30:16	54056/54056	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d328-63c31b57-c1c366dcfdbc5d39;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Line.ttf?v=2.4.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Lineb26c.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons.min.css?ver=2.1.9)
15:30:17	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%2213db4-63c31b57-3973592a4863a82;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Line.woff?v=2.4.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Lineb26c.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons.min.css?ver=2.1.9)
15:30:17	39121/39121	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:17%20GMT	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Line.svg?v=2.4.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/icons/Icons-Lineb26c.svg	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons.min.css?ver=2.1.9)
15:30:18	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-63c31b57-2e07bb80c9aff0f5;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Gallery.eot?n1z373	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Galleryd641.eot	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:18	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-63c31b57-2e07bb80c9aff0f5;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Gallery.eot?	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Galleryd41d.eot	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:18	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-63c31b57-52e111513990231;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Gallery.woff?n1z373	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Galleryd641.woff	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:18	3880/3880	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f28-63c31b57-61d7e97fee077ead;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Gallery.ttf?n1z373	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Galleryd641.ttf	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:19	8431/8431	---M-Z	200	added ('OK')	image/svg+xml	etag:%2220ef-63c31b57-7ce55cff878b670c;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Gallery.svg?n1z373	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/fonts/gallery/Galleryd641.svg	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:19	39079/39079	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:19%20GMT	https://kmidigital.org/wp-content/themes/leverage/assets/images/favicon.ico	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/images/favicon.ico	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:20	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-63c31b57-cae02a3dd6ea073d;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/images/loading.gif	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/images/loading.gif	(from https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/gallery.min.css?ver=2.1.9)
15:30:20	214608/214608	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2234650-656062a4-a1c8d0fbd47d1f42;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.23.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.eot	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:30:20	94720/94720	---M--	200	added ('OK')	font/woff2	etag:%2217200-656062a4-eb8edd612c07924a;;;%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.23.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff2	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:30:20	116044/116044	---M--	200	added ('OK')	application/font-woff	etag:%221c54c-656062a4-b2b5ad03aa93ce07;;;%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.23.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:30:21	214448/214448	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22345b0-656062a4-30ca35bc73d045b9;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.23.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.ttf	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:30:21	322806/322806	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ecf6-656062a4-3eb69756e1e81179;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.23.0	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.svg	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:30:22	176370/176370	---M--	200	added ('OK')	image/jpeg	etag:%222b0f2-63c399e8-5cbd70955491f867;;;%22	https://kmidigital.org/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-15-at-11.13.00.jpeg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-15-at-11.13.00.jpg	(from https://kmidigital.org/wp-content/uploads/elementor/css/post-251.css?ver=1713438239)
15:30:22	5642/5642	---M-Z	200	added ('OK')	text/css	etag:%22160a-65623795-eb053e0ed375f440;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-1050.css?ver=1700935573	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-10502a10.css	(from https://kmidigital.org/about-us/)
15:30:22	19166/19166	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:22%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/1050	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/1050.json	(from https://kmidigital.org/about-us/)
15:30:23	2121/2121	---M-Z	200	added ('OK')	application/json	etag:%2212896-1745145023;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fabout-us%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed5362.json	(from https://kmidigital.org/about-us/)
15:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:23%20GMT	https://kmidigital.org/?p=1050	C:/My%20Web%20Sites/kmi/kmidigital.org/index93a0.html	(from https://kmidigital.org/about-us/)
15:30:23	2278/2278	---M-Z	200	added ('OK')	text/xml	etag:%2212897-1745145023;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed4d42	(from https://kmidigital.org/about-us/)
15:30:24	120299/120299	---M--	200	added ('OK')	image/jpeg	etag:%221d5eb-63c3c623-21b0201b715b0636;;;%22	https://kmidigital.org/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-15-at-11.12.15-AM-min.jpeg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-15-at-11.12.15-AM-min.jpg	(from https://kmidigital.org/about-us/)
15:30:24	76349/76349	---M--	200	added ('OK')	image/jpeg	etag:%2212a3d-63c3c453-9e1fbb0b4156b8f0;;;%22	https://kmidigital.org/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-15-at-11.12.13-AM-min.jpeg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/01/WhatsApp-Image-2023-01-15-at-11.12.13-AM-min.jpg	(from https://kmidigital.org/about-us/)
15:30:24	169536/169536	---M--	200	added ('OK')	image/jpeg	etag:%2229640-63c31d41-c6ffd56818d0e300;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/bg-8.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/bg-8.jpg	(from https://kmidigital.org/about-us/)
15:30:25	39007/39007	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:24%20GMT	https://kmidigital.org/about-us/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/about-us/MW%20Developers	(from https://kmidigital.org/about-us/)
15:30:25	8335/8335	---M-Z	200	added ('OK')	text/css	etag:%22208f-6560f5cf-7b17b91451c31878;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-1063.css?ver=1700853199	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-1063d953.css	(from https://kmidigital.org/our-services/)
15:30:26	27844/27844	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:25%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/1063	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/1063.json	(from https://kmidigital.org/our-services/)
15:30:26	2141/2141	---M-Z	200	added ('OK')	application/json	etag:%2212900-1745145026;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Four-services%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed4b2a.json	(from https://kmidigital.org/our-services/)
15:30:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:26%20GMT	https://kmidigital.org/?p=1063	C:/My%20Web%20Sites/kmi/kmidigital.org/index6cfe.html	(from https://kmidigital.org/our-services/)
15:30:26	2298/2298	---M-Z	200	added ('OK')	text/xml	etag:%2212901-1745145026;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Four-services%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed9d28	(from https://kmidigital.org/our-services/)
15:30:27	39015/39015	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:27%20GMT	https://kmidigital.org/our-services/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/our-services/MW%20Developers	(from https://kmidigital.org/our-services/)
15:30:27	5508/5508	---M-Z	200	added ('OK')	text/css	etag:%221584-65608d7f-892c112cec2fbca3;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-1129.css?ver=1700826495	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-112924d3.css	(from https://kmidigital.org/contactus/)
15:30:28	36310/36310	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:28%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/1129	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/1129.json	(from https://kmidigital.org/contactus/)
15:30:28	2129/2129	---M-Z	200	added ('OK')	application/json	etag:%2212902-1745145028;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fcontactus%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed0f73.json	(from https://kmidigital.org/contactus/)
15:30:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:28%20GMT	https://kmidigital.org/?p=1129	C:/My%20Web%20Sites/kmi/kmidigital.org/index6b36.html	(from https://kmidigital.org/contactus/)
15:30:29	2286/2286	---M-Z	200	added ('OK')	text/xml	etag:%2212903-1745145028;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fcontactus%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed99fc	(from https://kmidigital.org/contactus/)
15:30:29	39007/39007	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:29%20GMT	https://kmidigital.org/contactus/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/contactus/MW%20Developers	(from https://kmidigital.org/contactus/)
15:30:30	4788/4788	---M-Z	200	added ('OK')	text/css	etag:%2212b4-6561ca6a-b0110e4981f734b4;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-1068.css?ver=1700907626	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-1068fcf4.css	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:30	23435/23435	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:30%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/1068	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/1068.json	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:30	2216/2216	---M-Z	200	added ('OK')	application/json	etag:%2212904-1745145030;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fmanaging-artists-and-labels%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed5034.json	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:30%20GMT	https://kmidigital.org/?p=1068	C:/My%20Web%20Sites/kmi/kmidigital.org/index8600.html	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:31	2373/2373	---M-Z	200	added ('OK')	text/xml	etag:%2212905-1745145031;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fmanaging-artists-and-labels%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed7e2c	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:32	39055/39055	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:31%20GMT	https://kmidigital.org/managing-artists-and-labels/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/managing-artists-and-labels/MW%20Developers	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:32	947066/947066	---M--	200	added ('OK')	image/jpeg	etag:%22e737a-6435dba1-2c301d607b25c49d;;;%22	https://kmidigital.org/wp-content/uploads/2023/04/KMI-Artist-Label-Management.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/04/KMI-Artist-Label-Management.jpg	(from https://kmidigital.org/managing-artists-and-labels/)
15:30:32	4548/4548	---M-Z	200	added ('OK')	text/css	etag:%2211c4-6560a8dd-a1d6cdf00badad8d;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-2086.css?ver=1700833501	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-208669eb.css	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:32	22049/22049	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:32%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/2086	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/2086.json	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:33	2244/2244	---M-Z	200	added ('OK')	application/json	etag:%2212906-1745145033;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fmusic-distribution-and-monetization%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed5b1a.json	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:33%20GMT	https://kmidigital.org/?p=2086	C:/My%20Web%20Sites/kmi/kmidigital.org/index8b9f.html	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:33	2401/2401	---M-Z	200	added ('OK')	text/xml	etag:%2212907-1745145033;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fmusic-distribution-and-monetization%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embeda446	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:34	328327/328327	---M--	200	added ('OK')	image/jpeg	etag:%2250287-6435d95c-e21934d387577f49;;;%22	https://kmidigital.org/wp-content/uploads/2023/04/KmiDigital-Music-Distribution.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/04/KmiDigital-Music-Distribution.jpg	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:34	39079/39079	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:34%20GMT	https://kmidigital.org/music-distribution-and-monetization/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/music-distribution-and-monetization/MW%20Developers	(from https://kmidigital.org/music-distribution-and-monetization/)
15:30:35	4788/4788	---M-Z	200	added ('OK')	text/css	etag:%2212b4-656596dc-a2a33f767e9501fa;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-2099.css?ver=1701156572	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-2099d57e.css	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:35	22631/22631	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:35%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/2099	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/2099.json	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:35	2254/2254	---M-Z	200	added ('OK')	application/json	etag:%2212908-1745145035;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fdealing-with-royalties-and-copyrights%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embeda6d6.json	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:35%20GMT	https://kmidigital.org/?p=2099	C:/My%20Web%20Sites/kmi/kmidigital.org/index8acf.html	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:36	2411/2411	---M-Z	200	added ('OK')	text/xml	etag:%2212909-1745145036;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fdealing-with-royalties-and-copyrights%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed8e1a	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:37	39081/39081	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:36%20GMT	https://kmidigital.org/dealing-with-royalties-and-copyrights/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/dealing-with-royalties-and-copyrights/MW%20Developers	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:37	4930/4930	---M-Z	200	added ('OK')	text/css	etag:%221342-6560faa3-2d70d8c7b3081bf0;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-2149.css?ver=1700854435	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-214920c2.css	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
